id;first_name;last_name;email;gender;date;time_in_site;num_pages;browser;num_clicks;  cart_value  ;conversion
6a8a342d-01de-4978-979c-60f55791f17e;Colby;Mcbride;Colby.MCBRIDE1558@live.com;m;09/01/2017 10:29;105;6;CHROME;15; $59,40 ;1
521bc035-e207-4a78-afa2-08e6cfd01d46;Justice;Hardin;Just.HARDI1310@gmail.com;m;06/01/2017 2:41;1231;27;EXPLORER;169; $191,41 ;0
2211367b-c68f-48e0-a935-00f56ccd8c97;Andrew;Parker;Andrew.PAR1623@yahoo.com;m;07/01/2017 9:10;339;20;CHROME;19; $85,01 ;1
db9af86d-99fa-4406-bf99-bd3dd1ec26e6;Benson;Foster;Bens.FOST3313@hushmail.com;m;05/01/2017 4:16;882;20;CHROME;86; $297,10 ;0
0f16e4a9-3d03-4001-a376-5ca39326c478;Eliana;Chan;Eliana.CH6019@hushmail.com;m;27/01/2017 7:29;371;6;FIREFOX;8; $100,47 ;0
67696f7c-680a-44bc-b900-e929d1f52518;Sterling;Potter;Sterlin.POT1034@gmail.com;m;07/01/2017 6:44;244;22;FIREFOX;25; $44,55 ;1
56c3d2ce-11b2-4a3a-89a8-7e6046925f2e;Zander;Bowman;Zan.BOWMAN8492@mail2web.com;m;01/02/2017 1:52;2551;56;EXPLORER;291; $317,20 ;0
90e9c4e6-e610-4caa-9ea3-1a97d13955dc;Trace;Hancock;Tra.HANCOCK2479@hushmail.com;m;26/01/2017 10:47;55;0;UNKNOWN;47;  $12,14  ;0
b7b13913-f38a-49fb-9b33-f680dc3fa30a;Lance;Hughes;Lance.HUG6777@mail2web.com;f;10/01/2017 11:29;770;76;EXPLORER;237; $193,19 ;0
0762867d-680f-4a14-bd8f-cd7f14fd74ae;Hope;Bond;Hop.BON8283@hushmail.com;m;07/01/2017 6:51;738;12;EXPLORER;11; $185,84 ;0
daac1507-6ac6-428d-932a-da76319abbc3;Christopher;Hartman;Christoph.HARTMAN5937@gmail.com;m;03/01/2017 9:09;1174;18;CHROME;32; $315,85 ;0
ee2d43b3-1dcf-4c32-bdd9-99cad9a3bd44;Aron;Mcconnell;Aron.MCCONN8740@yahoo.com;f;12/01/2017 11:16;66;3;UNKNOWN;15; $28,90 ;1
63e330df-4339-4215-b572-c8c4dc7124cc;Micah;Mosley;Mi.MOSLEY7634@gmail.com;m;06/01/2017 3:32;310;12;CHROME;4; $130,41 ;1
c21021e6-da53-46fd-92f0-c70ffe4e916f;Maeve;Nieves;Maev.NIEVE2004@hushmail.com;f;01/01/2017 5:09;1174;8;EXPLORER;99; $217,33 ;0
a9a6877d-6b6c-4f7c-b664-466a45385636;Kailyn;Delacruz;Kai.DELA1488@live.com;f;16/01/2017 7:54;417;1;UNKNOWN;17; $8,15 ;0
a98a8fc5-3512-4033-b1e5-e272a6568702;Bobby;Kelley;Bob.KELLEY6047@mail2web.com;f;01/01/2017 4:40;1100;44;FIREFOX;82; $343,69 ;0
b15bbbe5-07d7-4d3e-a5ce-9d8710b30572;Jimena;Boyle;Jimen.BOYLE6082@hushmail.com;f;22/01/2017 8:34;514;12;CHROME;52; $101,91 ;0
00ce7a24-0770-46ee-84fa-06fb4863d48f;Mohamed;Walls;Moh.WA7323@live.com;m;09/01/2017 10:51;443;8;EXPLORER;20; $69,56 ;1
31ea52d8-c622-48a3-b596-8aca303c1c5a;Angeline;Bauer;Ange.BA5413@hushmail.com;f;13/01/2017 4:42;249;4;CHROME;2; $103,59 ;1
268d2a54-b2c0-400b-b09a-24afbbff0f9c;Kylan;Sellers;Kylan.SELLER4953@hushmail.com;f;20/01/2017 10:11;96;27;UNKNOWN;30; $15,52 ;0
2f924b4c-1e05-4422-8b1d-d4606bb6cf22;Jesse;Sims;Jesse.SI9660@gmail.com;f;09/01/2017 9:44;774;35;CHROME;21; $107,97 ;0
51f63863-98c2-43df-9275-cc3256a9ccc7;Alanna;Woods;Ala.WOODS5348@mail2web.com;f;31/01/2017 8:03;72;22;UNKNOWN;43; $15,45 ;0
bb3b9dfa-6d92-49cf-a0f1-d3907689b45a;Juliet;Johnson;Jul.JOHNS6912@gmail.com;m;01/02/2017 8:24;584;12;FIREFOX;74; $93,78 ;0
3dcf2c89-8357-420f-89ae-aefd475dd368;Kamren;Hines;Kamren.HI6139@hushmail.com;m;06/01/2017 2:11;601;4;UNKNOWN;68; $20,83 ;1
6a55e3e0-38a6-4abc-bcea-fd065c786ed8;Nahla;Justice;Nah.JUS9248@live.com;f;26/01/2017 8:42;1049;1;CHROME;86; $225,44 ;0
eff1a22a-9ef0-4696-bb66-d2435480a66f;Ali;Hodge;Ali.HODGE5764@yahoo.com;f;24/01/2017 6:13;2004;20;EXPLORER;233; $216,72 ;1
44b0aaaf-a39a-435d-8bc2-ca515d972c60;Urijah;Knight;Urij.KNIG8754@gmail.com;m;23/01/2017 7:15;652;55;CHROME;90; $247,86 ;1
3c11f61f-6311-4440-8bd3-023e9524f2be;Guadalupe;Wilkerson;Guadalupe.WILKE3187@live.com;f;31/01/2017 2:06;470;4;CHROME;96; $140,99 ;1
fd34a0ad-1bed-40ef-b100-461055383765;Abbigail;Chase;Abbi.CHASE8221@yahoo.com;m;22/01/2017 9:55;623;7;FIREFOX;69; $71,92 ;1
38c1d924-8e49-4c98-b5f4-edf1a172917c;Charlie;Sherman;Cha.SHERMAN9472@gmail.com;f;03/01/2017 1:32;731;2;CHROME;31; $159,15 ;0
fea01f5b-bf18-4680-92b4-84d8fd81bcd9;Maddison;Quinn;Maddiso.QUINN8129@yahoo.com;f;29/01/2017 8:55;1823;2;CHROME;197; $180,23 ;1
d1ad840d-fbbe-4988-a877-1b64f156e30c;Gwendolyn;Mitchell;Gwendol.MITCHELL1259@gmail.com;m;11/01/2017 9:07;925;10;CHROME;88; $205,76 ;1
02f4aa21-4d3e-4d6a-b862-c346a00e6714;Anabella;Luna;Anabe.LUN2717@yahoo.com;m;30/01/2017 8:24;98;38;CHROME;37; $61,04 ;1
09aa7c74-ccc3-414f-9d6f-e109dfaab94e;Roselyn;Suarez;Rose.SUA5210@live.com;f;18/01/2017 9:05;179;11;UNKNOWN;47; $3,44 ;0
9782ed82-1090-4ddf-8607-91e8b1ebcec5;Esteban;Sloan;Esteban.SLOAN4428@hushmail.com;m;14/01/2017 4:56;745;20;CHROME;31; $226,43 ;0
40e18497-ef25-4076-a398-78360dc617ff;Neveah;Pacheco;Nevea.PACHEC1975@hushmail.com;f;16/01/2017 3:29;473;9;EXPLORER;149; $85,63 ;0
9a15926f-6444-4191-bd57-6cfec7382095;Davis;Farley;Da.FARL4814@yahoo.com;f;13/01/2017 8:11;748;6;EXPLORER;41; $89,55 ;0
e1a7fa92-89a5-4872-a98a-98b98fcc03d6;Janiya;Swanson;Janiy.SWANS3584@yahoo.com;f;08/01/2017 8:14;983;6;CHROME;69; $158,67 ;1
b64d2e16-4e41-4222-9787-9d121fc8cfc5;Efrain;Salas;Efrain.SAL5544@yahoo.com;m;19/01/2017 2:43;156;21;EXPLORER;39; $60,87 ;1
4a00b0f2-c327-4aa7-a852-099629c6ba34;Marshall;Kaufman;Marshall.KAUFMAN9384@mail2web.com;m;19/01/2017 7:28;57;30;EXPLORER;22; $22,70 ;1
f4a58eae-dec8-4f80-9186-68588159c085;Tatiana;Dixon;Tatiana.DIXON4837@live.com;f;07/01/2017 9:28;777;10;EXPLORER;48; $212,18 ;0
382d8820-b1c1-4efd-8113-cf27669d8d37;Danielle;Mccarthy;Danielle.MCCART7259@hushmail.com;m;24/01/2017 6:51;54;34;EXPLORER;132; $14,60 ;0
773f9965-4d30-4702-82ab-245dcaa63108;Flynn;Buckner;Flyn.BUCKNE6120@hushmail.com;m;25/01/2017 6:22;20;27;EXPLORER;17; $39,63 ;0
f3331e26-aa6a-4e13-8623-5d22e7ef56c4;Jake;Small;Jake.SMA9977@yahoo.com;m;01/02/2017 3:14;166;28;CHROME;13; $87,11 ;0
94cc5a20-d578-43af-a648-533f6bbabe92;Valerie;Wilkinson;Valerie.WILKIN3800@yahoo.com;m;05/01/2017 8:07;562;24;CHROME;47; $97,48 ;1
87f17b6f-ce8d-4beb-b71b-6da5aca09324;Caroline;Ayala;Caro.AY6470@live.com;m;18/01/2017 4:30;2058;26;CHROME;202; $346,51 ;1
6e0b16a1-c455-4977-b978-345b39b66e65;Maria;Butler;Mar.BUTL7230@gmail.com;m;25/01/2017 5:05;219;3;CHROME;26; $151,61 ;0
9276a3dd-6af2-489e-a18e-8afdf58375a2;Kamille;Randolph;Kamill.RAND9535@mail2web.com;m;27/01/2017 5:45;808;20;FIREFOX;76; $131,23 ;0
fcd249e7-62bc-4e61-a590-2d5761fb9bea;Omar;Jones;Oma.JONE6285@mail2web.com;m;22/01/2017 6:37;624;7;CHROME;9; $134,45 ;0
5a9c66e8-f139-47bf-9c33-0e3242d7162d;Elle;Webb;El.WEBB2519@yahoo.com;m;04/01/2017 7:34;790;28;CHROME;137; $12,46 ;0
ced29bf9-f53c-4d76-bc8f-26a3073f0810;Brenton;Whitfield;Brenton.WHITFI4400@gmail.com;m;24/01/2017 5:02;279;2;CHROME;23; $23,06 ;1
8597d8c2-67d3-470d-beca-ff25c36e2900;Jaden;Thomas;Jaden.THO6456@mail2web.com;m;02/01/2017 8:10;447;21;CHROME;43; $98,82 ;0
aa37198b-8a62-4fc0-9031-c4f94bbbe584;Dillon;Forbes;Dillo.FOR1614@gmail.com;f;01/01/2017 3:14;365;12;EXPLORER;94; $99,12 ;0
ddae5512-05b4-4609-9f6f-647865f0611c;Izayah;Herring;Iza.HERR7727@live.com;f;22/01/2017 4:23;760;9;FIREFOX;124; $206,28 ;0
5cb7967e-2b77-4c98-bdb7-392f44937257;Annie;Diaz;An.DIA6708@gmail.com;m;07/01/2017 3:23;194;24;FIREFOX;34; $57,08 ;1
b98166ac-58f1-4b32-9ed9-277d86bf6e20;Alan;Newman;Ala.NEWMA2384@mail2web.com;m;02/01/2017 12:40;248;10;CHROME;7; $135,29 ;0
d1b1ae51-a4af-4c89-853a-cad890b93883;Sylas;Campbell;Sy.CAMPBELL2416@hushmail.com;f;02/01/2017 4:04;403;4;CHROME;10; $101,51 ;1
e8eda323-247b-4fbb-af7f-6c83d6ec58e7;Matilda;Rocha;Matild.ROCHA7788@hushmail.com;f;04/01/2017 5:57;379;13;EXPLORER;79; $186,91 ;1
5907268a-a85e-4d45-a9c4-11936c2113f6;Mario;Morin;Mar.MO6133@hushmail.com;f;14/01/2017 8:41;2002;37;FIREFOX;76; $262,06 ;0
4b7bde02-755a-43b6-b086-02de1dba1eda;Isabell;Conner;Isabel.CON4910@yahoo.com;m;10/01/2017 7:01;328;11;CHROME;50; $104,75 ;1
978da736-4845-4abb-b818-13479b7ba66d;Giselle;Sawyer;Gise.SAWYER7551@mail2web.com;f;25/01/2017 12:47;455;4;CHROME;28; $90,89 ;0
7504c637-f317-4626-8beb-d9c2494b4d45;Kody;Cortez;Ko.CORTE7679@mail2web.com;m;01/02/2017 10:19;624;16;CHROME;7; $179,77 ;0
4be0f2dd-5236-4eee-a3d0-ef034eb1e1c6;Cayden;Browning;Cayde.BROWNI2385@gmail.com;f;11/01/2017 1:40;772;36;FIREFOX;91; $69,97 ;1
a9394ed7-6fc8-4bda-a9d6-249e408a8eac;Shannon;Fields;Shannon.FIE5807@gmail.com;f;26/01/2017 4:14;1039;16;CHROME;139; $30,97 ;1
d50969c8-c43b-4719-9671-538a5e80f914;Megan;Whitley;Meg.WHITL3738@gmail.com;f;07/01/2017 1:35;828;3;UNKNOWN;55; $214,27 ;0
04fa0be2-e750-4991-9b64-1fd2e306abd4;Dayton;Moreno;Day.MOR4179@mail2web.com;f;08/01/2017 2:07;1226;4;CHROME;78; $250,45 ;0
8f204ed8-4a92-4c78-a6f6-64009046c13e;Allie;Vinson;Al.VINSO6466@mail2web.com;f;23/01/2017 4:07;1266;87;CHROME;319; $131,88 ;1
3f509279-4bfc-4457-b8d9-c4a0478ae679;Brooks;Bernard;Brook.BERN7311@gmail.com;m;01/02/2017 3:38;659;32;CHROME;92; $76,36 ;1
08b9ecce-e7ab-48f2-a177-3efb6bf32dce;Cheyanne;Zimmerman;Cheyanne.ZIMME6279@yahoo.com;m;01/02/2017 3:50;1168;15;CHROME;22; $190,68 ;0
91e5c7e5-eff5-44b3-a757-543339900685;Damarion;Matthews;Dama.MATT1327@gmail.com;f;03/01/2017 6:45;862;8;FIREFOX;11; $45,47 ;1
98461e3b-d570-4fad-9e43-4a0afae296bc;Camron;Macias;Camron.MACIAS3784@yahoo.com;f;01/02/2017 10:24;767;21;FIREFOX;177; $216,18 ;1
9bbcd55e-223b-4d5f-8494-b40930241fed;Uriah;Blankenship;Uri.BLANKENS8360@live.com;f;03/01/2017 2:33;431;12;CHROME;34; $228,48 ;0
fd7252c3-588c-4bd3-b793-fbbc0c54fb41;Brice;Ferrell;Bri.FERRELL8256@live.com;m;08/01/2017 11:28;129;13;UNKNOWN;77; $26,78 ;0
db1543eb-ca2f-44db-b7dc-87c787f3e440;Barbara;Salas;Barbar.SA7580@hushmail.com;f;24/01/2017 2:09;586;9;CHROME;15; $222,77 ;0
b02e04d8-401e-47f5-af22-a66b53f2a1ad;Meghan;Henderson;Megha.HENDE8312@live.com;f;29/01/2017 11:41;356;24;FIREFOX;103; $40,51 ;1
3a924f11-6782-4c26-9583-1ec4f0e75735;Gisselle;Robinson;Gisse.ROBIN4607@hushmail.com;m;16/01/2017 11:37;463;2;FIREFOX;14; $104,16 ;1
12848e91-fd02-4dd8-ad57-1777c26ed94e;Bentley;Forbes;Ben.FORBES7195@yahoo.com;f;05/01/2017 3:06;146;9;CHROME;36; $67,58 ;1
9a04f467-fe47-4dc9-987f-d36bbf821c18;Krish;Lane;Krish.LAN5110@mail2web.com;m;04/01/2017 7:11;550;6;CHROME;39; $172,91 ;0
4bb3f1fd-b8fd-434c-b263-eceb4e734040;Johan;Barry;Joha.BARRY9474@gmail.com;f;06/01/2017 6:15;626;33;CHROME;110; $105,37 ;1
d9ff4837-87fb-449a-89bc-bb1255c230b0;Caden;Hill;Cade.HIL6510@hushmail.com;m;09/01/2017 11:49;597;2;EXPLORER;83; $212,18 ;0
c06a67c8-99bc-43c6-b451-7629299c239f;Tristen;James;Triste.JAM9213@live.com;m;23/01/2017 3:11;149;5;CHROME;17; $46,33 ;0
699809a1-7cca-45b3-87b8-80c49653a96e;Triston;Hart;Tris.HART4539@yahoo.com;m;04/01/2017 12:28;1442;12;CHROME;42; $289,88 ;1
287ec7cd-d2ad-44aa-b444-39bde7f92e5c;Gianna;Hopkins;Gian.HOPKINS8395@yahoo.com;m;17/01/2017 4:31;115;3;FIREFOX;57; $57,56 ;1
a37f7d22-700e-4b6c-8e2a-96c95c1299f6;Sonia;Bridges;Son.BRIDGE3482@yahoo.com;m;28/01/2017 9:37;220;13;CHROME;21; $208,09 ;1
b14dce5d-1dee-4bcf-80c8-ba3d011a27ac;Myah;Osborn;My.OSB4660@live.com;m;28/01/2017 9:48;12;26;UNKNOWN;109; $17,39 ;0
00583bba-4f99-439b-aaed-d93abf80d67f;Kameron;Padilla;Kam.PADILL8496@hushmail.com;m;06/01/2017 8:08;513;16;FIREFOX;84; $176,19 ;0
65697f06-869a-4e3a-bc74-3a1b83107ba1;Ali;Dalton;A.DALT7374@live.com;m;03/01/2017 11:36;139;4;FIREFOX;47; $11,48 ;0
9c34732b-3cc6-4ab0-9cea-28ce0721e777;Tia;Farley;T.FARL1386@mail2web.com;f;12/01/2017 12:34;424;13;CHROME;16; $158,48 ;0
7d41e49e-afa9-4fbb-abef-1f2127a25b6f;Elliot;Pickett;Elliot.PICKETT1392@mail2web.com;f;11/01/2017 3:57;1829;25;EXPLORER;300; $252,61 ;0
31b9d91d-a79a-49d3-81da-a7e824380948;Araceli;Powers;Arace.POW8508@yahoo.com;m;09/01/2017 12:41;540;26;FIREFOX;69; $118,16 ;1
214eadf6-ee65-4d7e-b25a-c3e59fed63ad;Brennan;Brown;Brennan.BROW3834@gmail.com;m;19/01/2017 11:23;676;8;EXPLORER;9; $131,61 ;0
e7369e67-8e78-44be-9fb4-501d44aa0fa9;Audrianna;Sullivan;Audr.SULLIVA2470@live.com;m;14/01/2017 6:08;188;23;CHROME;84; $51,52 ;1
3e78838b-d1f4-46ee-99ce-5ea82b0a1929;Adrien;Bentley;Adri.BENTLE8863@hushmail.com;f;21/01/2017 5:10;619;12;FIREFOX;8; $282,65 ;1
3e3f1621-926d-4369-a91e-c27f82a52bb3;Aiden;Justice;Ai.JUSTICE4155@mail2web.com;f;17/01/2017 2:01;85;27;CHROME;151; $60,74 ;1
48f14c04-3bcb-42bd-86d2-57cbe7425b69;Deangelo;Cooke;Deang.CO6426@mail2web.com;m;15/01/2017 7:54;617;23;CHROME;44; $218,36 ;1
b922bd20-b3cc-49a4-a246-734ef8286f4b;Reagan;Hawkins;Reag.HAWKINS4236@live.com;m;21/01/2017 11:01;2395;29;UNKNOWN;217; $6,94 ;0
613c0371-aa11-4c0f-95e5-03451922f5c1;Gianna;Ratliff;Gianna.RATLIF7439@gmail.com;m;16/01/2017 12:06;1413;0;FIREFOX;80;  $369,58  ;0
c739dcf0-2dd8-4660-8472-d10c684462e8;Alexandra;Russo;Alexa.RUSS3917@mail2web.com;m;01/01/2017 8:36;478;13;CHROME;18; $155,29 ;0
2aabf0f1-2f1b-4e73-9859-daed37b49090;Taliyah;Crane;Taliy.CRANE4997@gmail.com;m;30/01/2017 7:26;664;8;CHROME;29; $115,64 ;0
1119ecb0-26ef-4e39-8a95-048c40bfd744;Jay;Dawson;J.DAW1178@hushmail.com;m;09/01/2017 3:01;1026;4;UNKNOWN;101; $157,20 ;0
e0badc77-cb90-40d9-8a99-02c5e137507f;Daniel;Patterson;Danie.PATTERSO9993@hushmail.com;m;10/01/2017 12:22;609;8;CHROME;8; $170,92 ;0
a59ddc5e-acf5-4192-81a4-e72eba90adb6;Isabela;Woodard;Isabe.WOODA5629@live.com;m;29/01/2017 12:35;341;4;EXPLORER;12; $106,19 ;0
dd9318e3-c81a-468b-9dfe-6d2d264d21d7;Frank;English;Fran.ENGL8325@gmail.com;f;20/01/2017 10:53;466;16;CHROME;16; $85,07 ;1
822b0407-90cd-4a03-abc4-3c600bb26013;Bentlee;Lucas;Bentle.LUCAS8355@live.com;m;22/01/2017 12:53;73;0;UNKNOWN;9;  $18,30  ;0
291eadc5-e96e-4ad1-aed5-874d3a1b7f39;Masen;Christian;Mas.CHRIS3699@hushmail.com;m;08/01/2017 6:53;556;6;FIREFOX;36; $0,43 ;0
f0c5f893-c35b-4bdd-9541-99841c5a1864;Audriana;Carney;Audr.CAR9339@gmail.com;m;15/01/2017 12:26;149;29;UNKNOWN;119; $14,79 ;0
59fcd69f-13a9-4251-ac44-ad1db820f0d8;Saniya;Richard;Sani.RICHAR6453@live.com;f;19/01/2017 8:47;1250;28;CHROME;98; $309,69 ;0
98b39b9f-9f53-4823-b808-bcfa6f0454ce;Kyle;Hutchinson;Kyl.HUTCHI2145@mail2web.com;m;14/01/2017 6:24;2068;18;CHROME;206; $220,51 ;1
84219b05-a653-41f2-88f2-7c9cbfa07fe6;Robert;Conley;Rob.CONL7365@gmail.com;f;27/01/2017 11:44;1655;1;CHROME;152; $132,15 ;0
7f692bfe-636d-41e8-8170-3406b870c07a;Tyrone;Shields;Tyron.SHIELDS7956@hushmail.com;f;02/01/2017 3:17;161;26;EXPLORER;71; $109,84 ;1
0294ea67-d1c3-4b27-8279-2592962dce4a;Zaiden;Bush;Zaid.BUSH5101@live.com;m;13/01/2017 9:33;1089;9;CHROME;81; $234,02 ;1
cbf95d4d-cb7f-43ff-b37a-b62f4867c62f;Brenden;Lowe;Bren.LOWE1592@yahoo.com;f;11/01/2017 12:00;562;25;EXPLORER;14; $125,51 ;1
8ddd41df-77f6-4e7e-b120-db75c5106a08;Rayne;Kerr;Rayn.KER7419@yahoo.com;m;06/01/2017 12:55;484;12;CHROME;17; $112,90 ;0
355ae97e-e199-42a2-a1e1-03764a61c0a1;Kaylyn;May;Kaylyn.MA7290@live.com;f;04/01/2017 12:43;331;5;FIREFOX;54; $1,47 ;0
e3ce47b3-fd3f-4505-a783-b97d7cb84c3a;Ella;Foley;Ell.FOLEY5982@gmail.com;m;29/01/2017 2:35;116;37;UNKNOWN;18; $69,69 ;1
2baad9d2-74fa-43e4-a3aa-2656da5f3f09;Zoie;Bowman;Zoi.BOWM8597@gmail.com;m;24/01/2017 4:30;1053;17;CHROME;51; $126,50 ;1
2c4466bc-e1f2-4e4b-9988-4d7a2bc47796;Marley;Burke;Marley.BU2429@hushmail.com;f;16/01/2017 6:06;1344;60;CHROME;242; $244,33 ;0
b2fd14a5-6228-4a6a-b102-caf9988835e6;Elise;Griffith;Elis.GRIFFITH8702@hushmail.com;f;24/01/2017 6:40;368;7;CHROME;62; $61,49 ;0
9e607c8e-47d5-471d-9496-0fdd45ca348d;Harlow;Duke;Harlo.DUKE7543@gmail.com;f;20/01/2017 12:23;213;2;CHROME;16; $114,24 ;0
5c99bf9e-367d-48f6-91c2-00f26cf1ffbd;Edgar;Stewart;Ed.STEWART7814@yahoo.com;m;01/01/2017 7:58;42;2;CHROME;18; $118,86 ;1
4a675551-94df-40dc-8b23-aeedefed9cea;Kaylynn;Kirkland;Kaylynn.KIRKLAN9583@yahoo.com;m;24/01/2017 5:21;585;5;CHROME;72; $79,48 ;1
ab7606ae-6eaf-4cd1-a7bf-d65fd204548a;Major;Mcleod;Major.MCLE1732@mail2web.com;m;24/01/2017 8:35;661;5;CHROME;74; $131,38 ;0
d0538af4-f70e-4b86-a586-b5cb260bd626;Alaina;Stark;Alain.STARK2752@hushmail.com;f;01/01/2017 9:24;1337;13;FIREFOX;136; $235,33 ;0
fc007b8e-69ad-46c0-a4ec-ed6523667b83;Perla;Spencer;Perl.SPENC1302@live.com;f;17/01/2017 3:19;1105;3;EXPLORER;70; $230,37 ;0
48ac5e54-50d1-4688-9438-80f42a311b3f;Derick;Buchanan;Deric.BUCHANA2237@yahoo.com;f;01/02/2017 3:31;58;23;EXPLORER;12; $73,62 ;1
98a0d8b8-9324-44ae-8fab-dd1c94e710ca;Randy;Clarke;Ran.CLARK5691@mail2web.com;f;04/01/2017 7:03;378;7;UNKNOWN;19; $0,04 ;0
866be8d4-ba05-4a39-ac0d-f798e1a0bf41;Kingsley;Phelps;Kingsle.PHELP7793@hushmail.com;f;18/01/2017 5:15;289;1;FIREFOX;43; $243,34 ;1
4b34e839-ad5e-4051-af03-87617e79944f;Caitlyn;Gardner;Caitl.GARDNER8128@yahoo.com;f;08/01/2017 9:49;522;12;CHROME;15; $54,71 ;1
27194e62-f8d0-455c-a2e5-ada7a3996909;Kelvin;Riggs;Kelvin.RI9302@yahoo.com;m;29/01/2017 5:33;392;6;EXPLORER;57; $133,15 ;1
a57cd8ed-5ee8-43fe-861a-16284fe5055b;Marcos;Pollard;Marco.POLL6651@gmail.com;m;27/01/2017 1:17;150;1;CHROME;53; $69,95 ;1
09edc820-62a4-46e0-aada-e91545b7b688;Cody;Ware;Cody.WARE2167@hushmail.com;f;08/01/2017 12:54;101;5;FIREFOX;51; $122,88 ;0
0629cbcf-4818-45d6-a6ac-11310d8233e6;Lila;Witt;Lil.WIT3277@mail2web.com;f;22/01/2017 3:21;67;19;CHROME;105; $13,02 ;0
598b4389-6739-4025-bce4-11b3c4c8a356;Leona;Klein;Leon.KLEI5830@mail2web.com;m;12/01/2017 10:04;2037;22;CHROME;168; $226,78 ;0
cc1852a9-0fcf-46ea-a759-9c8c6c3aec5c;Elvis;Snider;Elvi.SNID2339@gmail.com;m;14/01/2017 2:36;794;6;FIREFOX;84; $168,89 ;0
5c4e8f93-c191-4f9b-9ad5-7e800c11dec6;Alana;Mcguire;Alana.MCGUI1503@live.com;f;18/01/2017 2:35;41;2;FIREFOX;63; $117,51 ;0
d206f512-904a-4280-9790-42370fa74566;Ana;Atkins;Ana.ATKI5921@live.com;f;29/01/2017 6:26;280;17;UNKNOWN;22; $29,17 ;0
bbcb8f93-ceb8-4774-9aae-4b6f90ab4689;Giovanna;Allen;Giovanna.ALLEN4427@live.com;m;26/01/2017 1:54;1483;18;FIREFOX;154; $248,02 ;0
8f190a2c-787b-46ae-a588-59024e7850bf;Masen;Whitney;Mas.WHI9589@yahoo.com;f;14/01/2017 1:00;399;10;CHROME;100; $199,24 ;0
f785a2ce-4ac2-409c-9dab-668cf9f9dcd3;Konner;Sheppard;Konn.SHEPP4780@hushmail.com;m;21/01/2017 3:47;1517;33;CHROME;155; $132,96 ;1
f6144c8d-4e46-46a5-8c99-8729e2da988c;Renee;Wilkinson;Re.WILKINSO9672@live.com;f;09/01/2017 7:06;194;17;UNKNOWN;176; $22,40 ;1
eeea9729-9629-4df7-8a10-8a118bbddd5c;Lucille;Terrell;Lucille.TERRELL7237@live.com;m;24/01/2017 10:27;483;44;FIREFOX;73; $77,60 ;1
2f29a120-50b7-4076-bcf7-2b644df93d5a;Olive;Callahan;Ol.CALLA5437@live.com;f;22/01/2017 2:11;558;5;CHROME;50; $187,33 ;1
115476c2-b615-4a91-bc28-5c6fd564bff0;Sloane;Bauer;Sloan.BA5274@live.com;f;29/01/2017 5:06;446;10;CHROME;20; $84,33 ;1
2757c6df-e475-4d25-bba0-c5a4ec71cb26;Gaige;Case;Ga.CAS3328@gmail.com;f;04/01/2017 10:15;37;0;EXPLORER;61;  $7,51  ;0
1fa59fbf-3a16-4cb7-9ff1-0b139bd72843;Callan;Rasmussen;Calla.RASMUSSEN7103@yahoo.com;m;28/01/2017 5:04;458;12;FIREFOX;9; $72,83 ;1
462f00f4-42e3-43bf-9d53-7c79f670674f;Rayan;Gibbs;Raya.GIBB4324@gmail.com;f;01/01/2017 8:13;334;11;FIREFOX;23; $41,74 ;0
f9fc39f4-0491-4d30-a474-735a2e94b6a2;Kali;Carson;Kal.CARS7887@hushmail.com;f;23/01/2017 12:58;139;6;EXPLORER;14; $134,67 ;0
12b998a1-2fee-4bad-a26c-54972dc3de3b;Flynn;Preston;Fl.PRES9121@yahoo.com;f;26/01/2017 12:32;1819;34;CHROME;201; $211,01 ;0
afdd8804-dff1-4fb0-82df-9909609ed4af;Yuliana;Rogers;Yulia.ROGERS2297@hushmail.com;f;24/01/2017 8:41;858;9;EXPLORER;17; $270,49 ;0
b82e2eba-a226-4f2b-b5af-8e66613a4fc1;Jedidiah;Bentley;Jedidia.BENTLE9396@mail2web.com;f;01/02/2017 3:37;255;8;CHROME;7; $170,50 ;1
abcee70e-2f7d-4d4d-981f-4cdb9d3c9438;Colton;Mckay;Colton.MC7342@live.com;f;30/01/2017 3:29;10;18;UNKNOWN;8; $12,19 ;0
3b37fbff-2a76-455d-9348-b73af71ab94d;Taraji;Booker;Tar.BOOKER1863@yahoo.com;m;20/01/2017 11:19;288;2;EXPLORER;48; $67,28 ;1
e9d4f4c0-ea77-43e5-a675-b043a99d035e;Miranda;Roberson;Miran.ROBERS7038@hushmail.com;f;15/01/2017 11:17;495;20;CHROME;88; $176,86 ;0
f432e2df-5ac9-4b26-a759-b588d3fcbcc0;Tripp;Diaz;Tri.DIAZ6078@mail2web.com;f;16/01/2017 1:58;17;4;EXPLORER;27; $14,17 ;0
a5b81b5c-56b5-4d38-bbe9-cc66fff7994c;Donald;Roy;Don.R8315@mail2web.com;f;17/01/2017 7:21;924;11;CHROME;79; $206,70 ;0
ecbd2660-ba5b-48d1-bed2-8df43f96a2fc;Maxx;Clay;Max.CL1927@mail2web.com;m;21/01/2017 8:32;1050;5;CHROME;97; $277,88 ;0
4a47c11c-3299-4cc5-a2af-1fc9401c23c2;Tristian;Rhodes;Tris.RHODES1840@yahoo.com;m;12/01/2017 10:59;960;20;EXPLORER;104; $308,84 ;1
